0.0126169759550825 0.0988763396159378
0.0240902225881835 0.0277939651251595
0.0178378432613749 0
0.0213730388328184 0
0.0260943650182047 0.0364952774722148
0.0175718687437437 0
0.013953694642156 0
0.0170451738291961 0
0.0257051510168002 0.0216184969288803
0.18444004464239 0.355243067539029
0.383753203127306 0
0.0271552489570244 0.0615230324908679
0.0242713094659092 0
0.0224775204414642 0.0896870028159203
0.0557608443631402 0
0.19929066787476 0.146838953082869
0.0145172007873832 0
0.0257677935445939 0.0392751119195692
0.0135765047332937 0
