0.014298737535831 0.0423533683625956
0.0227093126491336 0.0519058254597705
0.017052215550282 0
0.0206220321980916 0.0188866018843082
0.0219206643794302 0.0282524164228075
0.0177988003070014 0
0.0164717085568678 0
0.0148466476034594 0
0.0289125595409851 0
0.186202206014576 0.252481723142619
0.379601169827462 0.302690486259917
0.0275400462735704 0.0717165978843322
0.0182757388018245 0
0.0220918165822976 0.0529026635519559
0.0503634481629963 0.0404003339471585
0.201441443532011 0.195750001998486
0.0124290694009228 0
0.0258711584050206 0.0605732544398715
0.0145820197462811 0.0413945925109634
