0.014298737535831 0.0232772270956709
0.0227093126491336 0.0413364722865773
0.017052215550282 0.0107326484548202
0.0206220321980916 0
0.0219206643794302 0.035111987696875
0.0177988003070014 0.010637028796726
0.0164717085568678 0
0.0148466476034594 0
0.0289125595409851 0
0.186202206014576 0.297893320232882
0.379601169827462 0.287094975094519
0.0275400462735704 0.064819699925645
0.0182757388018245 0
0.0220918165822976 0.0708312773857811
0.0503634481629963 0
0.201441443532011 0.134789832385757
0.0124290694009228 0
0.0258711584050206 0.0554961201869354
0.0145820197462811 0
